"file","language","subject","vl","time","condition","BLLS_1","BLLS_2","BLLS_3","BLLS_4","BLLS_5","BLLS_6","BLLS_7","BLLS_8","BLLS_9","BLLS_10","BLLS_11","BLLS_12","BLLS_13","BLLS_14","BLLS_15","BLLS_16","chance1","chance2","chance3","chance4","chance5","influence1","influence2","influence3","influence4","Alltag","Kenntnis","Aktivitäten","Ausbildung","Strategie","StrategieText","Roulette","input0","input1","input2","input3","input4","input5","input6","input7","input8","input9","input10","input11","input12","input13","input14","input15","input16","input17","input18","input19","age","gender","bildung","taetigkeit","hits","GeneralLuck","PersonalLuckiness","handaufsherz","ungewoehnlich","timeChoice","timeBLLS","correct_1","correct_2","correct_3","correct_4","correct_5","correct_6","correct_7","correct_8","correct_9","correct_10","correct_11","correct_12","correct_13","correct_14","correct_15","correct_16","correct_17","correct_18","correct_19","correct_20","qbit_1","qbit_2","qbit_3","qbit_4","qbit_5","qbit_6","qbit_7","qbit_8","qbit_9","qbit_10","qbit_11","qbit_12","qbit_13","qbit_14","qbit_15","qbit_16","qbit_17","qbit_18","qbit_19","qbit_20","BF"
1469,0,"zmf9tukkh43nncch",20,"2024-06-07T13:13:16Z","lucky",3,3,2,4,2,2,3,3,3,3,1,3,4,1,3,2,1,1,3,3,2,3,2,3,3,4,3,2,"Gymnasialniveau","Nein",NA,"beide sind gleich wahrscheinlich",0,0,1,0,0,0,1,1,0,1,1,1,0,1,0,1,0,0,1,1,19,"female","Fach- oder Hochschulreife (Abitur)","Student/in",12,3.166666666666667,1.833333333333333,"Ja",NA,2114,115865,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,66,99,52,29,16,71,20,47,77,1,98,9,70,18,17,79,94,6,19,36,0.4552313155840871
859,0,"yfso020r490l3erp",12,"2024-06-07T13:13:59Z","lucky",3,3,4,4,1,4,3,3,4,3,3,3,4,3,3,3,3,1,1,3,1,0,3,1,2,4,4,2,"Gymnasialniveau","Nein",NA,"beide sind gleich wahrscheinlich",0,1,1,0,0,1,0,0,0,1,1,1,0,1,0,1,1,0,1,1,23,"male","Fach- oder Hochschulreife (Abitur)","Berufstätig",9,3.166666666666667,3.333333333333333,"Ja",NA,2042.2,68613,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,94,38,4,44,12,90,40,44,95,61,92,26,61,78,68,55,62,78,37,70,0.4864384406661673
860,0,"yqg8wq2d8adf5t8r",12,"2024-06-07T13:19:08Z","lucky",1,4,1,2,1,1,1,2,3,1,1,2,4,1,1,2,2,1,2,3,2,1,2,0,0,2,3,1,"Teil des Studiums (z.B. Psychologie)","Ja","Immer auf Zahl zu setzen. Habe aber glaube ich einmal aus Versehen Kopf getippt","beide sind gleich wahrscheinlich",0,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1,1,1,0,18,"male","Fach- oder Hochschulreife (Abitur)","Psychologiestudent/in an der LMU",10,1.333333333333333,1.333333333333333,"Ja",NA,954.75,68931,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,18,76,98,25,42,73,19,30,99,19,31,44,69,71,7,75,67,82,76,59,0.5074118574112076
1470,0,"nhvahsql0ygcq1jo",20,"2024-06-07T13:19:59Z","lucky",2,3,3,3,1,3,2,3,3,4,2,2,4,3,2,2,4,1,2,3,2,1,2,0,1,3,3,2,"Teil des Studiums (z.B. Psychologie)","Nein",NA,"beide sind gleich wahrscheinlich",0,0,1,0,1,1,1,0,0,1,0,1,1,1,1,0,1,0,0,1,19,"female","Fach- oder Hochschulreife (Abitur)","Psychologiestudent/in an der LMU",11,2.5,2.666666666666667,"Ja",NA,1154.25,48822,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,52,38,38,4,90,90,1,54,96,97,97,0,67,67,64,64,16,9,9,20,0.5165850641246835
861,0,"n8dg6t7q5jy7hrfs",12,"2024-06-07T13:26:03Z","lucky",4,4,3,4,0,4,4,2,3,1,2,3,4,3,3,3,3,1,1,3,2,2,3,3,3,4,5,2,"Teil des Studiums (z.B. Psychologie)","Nein",NA,"beide sind gleich wahrscheinlich",1,1,0,1,0,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,23,"male","Fach- oder Hochschulreife (Abitur)","Student/in",10,3.166666666666667,2.833333333333333,"Ja",NA,1513.7,91056,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,84,10,31,57,75,87,60,35,51,39,48,86,34,76,73,48,67,59,71,70,0.540665235072911
862,0,"3et07m911mfhcrw5",12,"2024-06-07T13:26:33Z","lucky",4,3,3,4,1,3,3,3,4,2,2,3,4,3,3,2,1,1,1,1,3,3,3,2,0,3,4,2,"Gymnasialniveau","Nein",NA,"beide sind gleich wahrscheinlich",0,0,0,1,1,1,0,0,0,1,1,1,0,1,1,1,0,1,1,1,23,"male","Fach- oder Hochschulreife (Abitur)","Student/in",16,3.166666666666667,2.666666666666667,"Ja","Die Roulette Frage war falsch. Die Wahrscheinlichkeit für schwarz beträgt wegen der 0 nur 48,65%.",2146.65,143759,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,33,23,28,84,82,60,32,35,48,11,44,53,21,43,97,50,31,4,28,3,0.4907841039965076
863,0,"tnepxde6jp2pr0g3",12,"2024-06-07T13:26:56Z","lucky",2,4,3,2,1,4,2,3,4,0,2,2,4,3,4,4,2,3,1,2,2,4,4,4,4,5,2,1,"Nein","Ja","Bauchgefühl und Wahrscheinlichkeit abgeschätzt ","rot ist wahrscheinlicher",0,0,1,0,1,1,0,1,0,1,1,1,0,0,1,0,1,0,0,0,21,"female","Abgeschlossene Berufsausbildung","Berufstätig",16,2,3.166666666666667,"Ja",NA,10780.05,115583,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,8,49,30,20,92,51,41,22,59,24,24,7,54,59,73,0,42,73,93,43,0.45012265273466306
595,0,"xcv35a55sxsg5ur1",8,"2024-06-07T13:37:12Z","lucky",3,4,4,3,2,3,2,3,4,3,1,2,4,4,1,3,3,2,3,4,0,0,3,3,3,4,3,1,"Nein","Nein",NA,"beide sind gleich wahrscheinlich",0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,1,20,"female","Fach- oder Hochschulreife (Abitur)","Auszubildende/r",10,2.333333333333333,3,"Ja",NA,1562.25,90424,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,92,81,49,80,63,63,50,0,22,62,22,55,94,79,79,55,49,47,91,53,0.4677989072069095
1471,0,"n51b2ov98dxgrfpb",20,"2024-06-07T13:40:36Z","lucky",0,3,2,0,2,2,0,2,3,0,2,0,3,2,0,2,0,0,0,0,0,0,0,0,0,4,5,4,"zentraler Aspekt des Studiums (z.B. Mathematik, Statistik)","Ja","Nur Kopf, ist ehh zufällig (unabhängige Wahrscheinlichkeit)","beide sind gleich wahrscheinlich",1,1,1,0,0,1,0,1,0,0,1,1,0,1,1,0,1,1,1,0,19,"male","Fach- oder Hochschulreife (Abitur)","Student/in",13,0,2,"Ja","Sie ist nicht besonders gut für Smartphones geeignet",3099.35,64908,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,4,9,98,39,25,15,57,86,60,76,33,18,99,91,88,43,39,21,54,7,0.45489933171172303
596,0,"vza3pjwsfjfh6x5w",8,"2024-06-07T13:42:43Z","lucky",1,0,0,0,3,2,1,1,0,1,4,0,0,0,2,3,0,3,0,0,1,0,2,4,3,4,5,1,"Teil des Studiums (z.B. Psychologie)","Nein",NA,"beide sind gleich wahrscheinlich",1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,1,0,1,1,1,20,"male","Fach- oder Hochschulreife (Abitur)","Student/in",12,0.833333333333333,1.666666666666667,"Ja","Die letzte Frage mit der Farbe ist mir ungewöhnlich aufgefallen",1127.05,82033,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,73,12,98,28,42,18,98,94,22,53,68,41,1,28,68,64,14,5,80,39,0.4518803043262908
597,0,"d1b6w3s904rkebm4",8,"2024-06-07T13:46:59Z","lucky",0,4,4,4,2,4,0,0,3,4,0,0,4,4,0,0,0,0,0,0,0,0,1,0,0,3,4,1,"Gymnasialniveau","Nein",NA,"beide sind gleich wahrscheinlich",0,1,1,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,21,"male","Fach- oder Hochschulreife (Abitur)","Student/in",10,1.333333333333333,2,"Ja",NA,1120.35,66155,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,64,35,60,37,11,55,20,66,63,31,61,95,49,86,22,77,79,66,5,22,0.47033454612561615
598,0,"mpr2uqk4ognl2bst",8,"2024-06-07T13:48:37Z","lucky",3,3,4,3,3,4,3,4,4,2,4,1,4,4,1,4,3,1,3,1,2,4,1,3,1,5,5,5,"zentraler Aspekt des Studiums (z.B. Mathematik, Statistik)","Ja","Solange Kopf bis nicht mehr läuft und dann nach Gefühl ","beide sind gleich wahrscheinlich",0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,20,"male","Fach- oder Hochschulabschluss","Student/in",15,2.166666666666667,4,"Ja","Jede 2te frage war gefühlt die gleiche ",1404.3,144547,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,43,12,38,10,73,35,76,54,24,67,58,26,36,29,51,3,90,63,55,6,0.4398287223977983
599,0,"uhkr4xm9brsuhx64",8,"2024-06-07T13:48:45Z","lucky",3,2,2,3,1,2,3,2,4,2,1,2,3,2,2,2,3,1,3,4,3,2,1,2,1,4,4,3,"Teil des Studiums (z.B. Psychologie)","Nein",NA,"beide sind gleich wahrscheinlich",0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0,21,"male","Fach- oder Hochschulreife (Abitur)","Student/in",14,2.5,1.833333333333333,"Ja",NA,1610.2,57655,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,40,67,80,18,36,17,39,3,44,38,80,34,71,17,26,64,11,51,54,63,0.4201449295058072
1472,0,"bah67gogb70yxls1",20,"2024-06-07T13:51:58Z","lucky",3,4,3,4,2,3,3,3,2,3,3,2,4,2,4,3,3,2,2,1,2,3,3,3,2,1,2,4,"Nein","Ja","Mir hat die Kopfseite besser gefallen als die Zahlseite","beide sind gleich wahrscheinlich",0,1,0,1,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,20,"female","Fach- oder Hochschulreife (Abitur)","Student/in",14,3.166666666666667,2.833333333333333,"Ja","Warum Mathe in einer Studie von Psychologen gemacht wird??
Außerdem ist die Farbe sehr ähnlich zu dem Gründ von Edelweis Zement",1792.45,116166,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,35,35,20,78,87,4,5,58,73,39,71,4,20,42,0,28,59,73,61,55,0.4019400829366229
600,0,"hytwnb9j3hh5yz24",8,"2024-06-07T13:52:35Z","lucky",0,3,4,4,1,4,3,4,3,3,4,1,3,4,0,4,4,0,0,3,1,4,3,0,0,5,5,2,"Gymnasialniveau","Nein",NA,"beide sind gleich wahrscheinlich",0,0,0,1,0,1,1,1,0,1,0,0,1,1,0,1,0,1,1,0,20,"male","Fach- oder Hochschulreife (Abitur)","Auszubildende/r",13,1.833333333333333,4,"Ja","Ich wurde gedutzt; die letzte aufgabe hat nicht wirklich in das Zufallsschema gepasst",2369.5,148787,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,8,95,67,17,35,16,65,14,56,42,38,95,77,45,39,39,48,81,33,95,0.3917873064166201
601,0,"xmv43aj3801401db",8,"2024-06-07T13:52:46Z","lucky",2,4,4,3,1,3,2,3,3,1,2,2,4,3,2,2,2,1,3,3,3,3,3,3,3,2,3,1,"Gymnasialniveau","Ja","Kopf, weil Kopf gut lief","beide sind gleich wahrscheinlich",0,1,1,1,1,1,0,1,0,1,1,1,0,1,0,1,1,0,0,1,21,"male","Fach- oder Hochschulreife (Abitur)","Student/in",13,2,2.833333333333333,"Ja","Warum random auf einmal Farben bewerten?",10415.8,120092,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,40,40,80,98,9,74,19,3,46,49,25,41,77,66,65,14,58,19,26,80,0.3820067778552415
864,0,"sddfdo8e3okttpr6",12,"2024-06-07T13:55:06Z","lucky",2,3,4,3,0,4,2,3,3,3,3,0,3,4,4,3,2,3,3,4,3,1,0,2,0,2,2,4,"Gymnasialniveau","Ja","immer Kopf nehmen","beide sind gleich wahrscheinlich",0,0,0,0,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,23,"male","Fach- oder Hochschulreife (Abitur)","Student/in",14,2.333333333333333,3.5,"Ja",NA,1376.75,44549,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,7,57,81,31,54,3,94,71,8,53,82,45,48,34,70,3,30,4,51,65,0.3664108110025704
602,0,"juy2gvz3r0j7rvw8",8,"2024-06-07T13:56:45Z","lucky",2,3,3,2,1,3,2,1,3,2,0,3,4,2,2,2,2,1,2,3,2,2,3,3,3,4,3,2,"Gymnasialniveau","Nein",NA,"beide sind gleich wahrscheinlich",1,0,0,1,1,1,0,0,1,0,1,0,0,1,0,1,1,0,1,1,20,"female","Fach- oder Hochschulreife (Abitur)","Student/in",11,2.166666666666667,1.833333333333333,"Ja",NA,10319.1,148959,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,22,84,46,47,33,22,67,31,43,64,45,62,3,0,78,90,93,24,69,70,0.3712708206332432
865,0,"uca3w55qdte6fcah",12,"2024-06-07T14:02:15Z","lucky",3,3,4,3,0,4,3,3,3,2,2,0,1,4,3,3,1,3,0,2,3,1,3,3,1,5,5,5,"zentraler Aspekt des Studiums (z.B. Mathematik, Statistik)","Ja","Nur Zahl genommen, da jedes Ergebnis des Münzwurf unabhängig mit p = 0,5 eintritt.","beide sind gleich wahrscheinlich",0,1,0,0,1,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0,23,"male","Fach- oder Hochschulabschluss","Student/in",9,2.333333333333333,3.333333333333333,"Ja","Die Wahrscheinlichkeit beim Roulette schwarz zu treffen, ist <0,5. Dennoch sind beide wg. stochastischer Unabhängigkeit gleich wahrscheinlich.",1057.8,38368,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,93,73,7,97,36,79,39,60,7,90,51,89,18,63,25,38,52,91,90,99,0.3935398898152019
603,0,"wp82hwvc79z7jm5p",8,"2024-06-07T14:05:15Z","lucky",1,1,0,0,4,0,1,0,0,2,2,2,1,1,1,1,1,4,4,0,2,1,1,4,4,5,5,1,"Teil des Studiums (z.B. Psychologie)","Nein",NA,"beide sind gleich wahrscheinlich",0,0,1,0,1,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0,20,"male","Fach- oder Hochschulreife (Abitur)","Student/in",11,1.166666666666667,0.666666666666667,"Ja",NA,1324.6,101832,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,92,56,60,49,66,7,65,93,97,7,31,69,90,81,23,29,53,32,22,52,0.3993799530461854
1473,0,"kwvheb6odud6qhq8",20,"2024-06-07T14:11:03Z","lucky",3,2,3,4,2,3,1,3,3,4,0,1,3,3,3,3,1,1,1,1,3,3,1,3,1,5,5,4,"Gymnasialniveau","Ja","Kopf","beide sind gleich wahrscheinlich",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,18,"male","Fach- oder Hochschulreife (Abitur)","Sonstiges",15,2.666666666666667,2.5,"Ja","Bei Roulette ist die Wahrscheinlich auf Rot und Schwarz nicht 50%.
In eigentlichen allen Fällen gibt es mindestens eine grüne 0. Häufig auch zwei Grüne Felder mit 0 und 00. In sehr wenig Fällen gibt es ebenfalls eine dritte mit 000.",1103.75,266790,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,11,45,39,0,89,40,30,59,82,81,21,94,18,64,24,1,33,23,50,11,0.37636160663579055
604,0,"91thu4keowzlc7ud",8,"2024-06-07T14:11:57Z","lucky",3,3,2,2,4,2,2,1,4,1,0,3,4,3,2,2,2,2,2,1,2,4,2,2,3,4,4,4,"Teil des Studiums (z.B. Psychologie)","Nein",NA,"beide sind gleich wahrscheinlich",0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,1,0,0,1,1,19,"male","Fach- oder Hochschulreife (Abitur)","Student/in",13,2.166666666666667,1.666666666666667,"Ja","Nein",3175.4,120344,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,56,4,74,48,3,48,31,9,76,93,12,39,34,99,62,5,94,77,39,37,0.3673099225717598
605,0,"mm7185js2byo5p8t",8,"2024-06-07T14:13:30Z","lucky",3,4,2,3,3,2,3,2,2,2,2,1,4,2,2,2,2,0,2,2,3,2,3,2,4,2,2,1,"Mittel/Realschulniveau","Nein",NA,"rot ist wahrscheinlicher",0,0,1,0,1,0,1,0,0,1,0,1,1,1,0,1,0,1,0,1,26,"male","Mittlere Reife","Berufstätig",17,2.333333333333333,2,"Ja","Unterschiedliche Formulierung von Fragen die aber am Ende die gleiche Frage darstellen",1889.3,104121,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,5,55,39,98,25,39,10,49,20,31,98,7,58,7,50,99,40,47,46,7,0.3393117075077286
866,0,"ya1ewmdhvnwk1le8",12,"2024-06-07T14:14:33Z","lucky",1,2,3,1,3,2,1,2,2,1,1,1,3,3,1,2,3,1,1,3,1,4,1,1,1,2,3,1,"Teil des Studiums (z.B. Psychologie)","Nein",NA,"beide sind gleich wahrscheinlich",1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,20,"male","Fach- oder Hochschulreife (Abitur)","Psychologiestudent/in an der LMU",13,1,2.166666666666667,"Ja","Nein, nicht wirklich.",3003.2,66977,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,43,93,17,30,60,66,57,45,71,31,30,55,8,83,77,16,72,53,31,35,0.33175811401554733
606,0,"g26albmrtfd48e5v",8,"2024-06-07T14:14:55Z","lucky",4,2,1,4,3,2,4,1,3,3,0,4,4,1,4,0,4,0,4,4,4,0,0,0,0,1,1,1,"Gymnasialniveau","Nein",NA,"beide sind gleich wahrscheinlich",0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,19,"female","Fach- oder Hochschulreife (Abitur)","Berufstätig",10,3.833333333333333,0.833333333333333,"Ja",NA,1522.4,45859,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,71,83,36,90,65,65,69,18,33,86,59,70,4,66,7,32,72,45,53,47,0.3423145279073679
867,0,"tjhz2z48naz3byyj",12,"2024-06-07T14:20:34Z","lucky",4,4,3,4,2,3,3,2,3,3,0,4,4,2,2,2,4,1,4,2,2,1,1,1,0,2,2,1,"Gymnasialniveau","Ja","Immer Kopf drücken","beide sind gleich wahrscheinlich",0,1,1,0,0,0,1,0,1,0,1,1,0,0,1,1,0,0,0,1,23,"male","Fach- oder Hochschulreife (Abitur)","Student/in",16,3.333333333333333,2,"Ja",NA,1328.3,73009,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,4,18,35,5,31,45,53,17,39,62,59,55,77,16,42,68,42,83,31,48,0.32146940779076993
1276,1,"cck9h5jta1f3fru5",18,"2024-06-07T14:23:56Z","lucky",2,3,3,2,3,3,1,2,3,3,3,3,4,2,0,2,4,3,1,3,3,4,4,0,4,4,5,3,"High school level","No",NA,"both are equally probable",0,0,1,0,0,1,1,1,0,1,1,0,0,0,1,0,1,1,1,0,22,"male","Intermediate school certificate","Other",7,1.833333333333333,2.5,"Yes",NA,975.75,74831,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,3,50,85,78,11,99,22,11,64,93,73,63,81,82,50,87,97,78,58,93,0.35310236738858686
458,0,"u6ea40m3f1ypuaub",6,"2024-06-07T14:25:31Z","lucky",2,3,2,2,1,2,1,2,1,1,2,1,2,1,1,2,3,1,2,3,1,1,2,2,1,3,1,1,"Nein","Nein",NA,"beide sind gleich wahrscheinlich",1,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,1,22,"male","Abgeschlossene Berufsausbildung","Berufstätig",9,1.333333333333333,1.833333333333333,"Ja",NA,2014.15,97871,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,38,81,17,71,67,27,22,53,81,91,63,77,68,40,95,19,58,69,67,50,0.3719452877264353
1278,0,"erp07gxqf0mrhl60",18,"2024-06-07T14:28:24Z","lucky",3,3,3,3,1,4,2,4,3,3,3,3,4,3,2,3,3,0,0,1,1,2,0,3,0,2,4,4,"Gymnasialniveau","Ja","Immer Kopf - wie bei Roulette immer alles auf rot ","rot ist wahrscheinlicher",0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,1,0,0,0,21,"male","Fach- oder Hochschulreife (Abitur)","Student/in",7,2.666666666666667,3.333333333333333,"Ja","Wie oft am Anfang die gleiche Frage mit Glück haben gestellt wurde- läuft doch eigentlich aufs gleiche hinaus ",1967.2,117319,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,66,66,88,31,10,8,94,54,52,93,72,92,94,65,20,84,69,79,47,76,0.41011845991803486
1279,0,"dppp47eyxceu21jt",18,"2024-06-07T14:31:25Z","lucky",2,4,3,4,0,3,2,2,4,2,2,3,2,3,3,2,3,0,0,4,2,0,2,0,0,1,2,1,"Gymnasialniveau","Nein",NA,"beide sind gleich wahrscheinlich",0,1,1,0,0,1,0,1,1,0,0,0,1,0,1,1,1,0,1,0,53,"female","Fach- oder Hochschulreife (Abitur)","Berufstätig",9,2.666666666666667,2.5,"Ja",NA,3099.6,176228,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,63,81,11,14,4,50,66,94,59,70,89,18,95,15,85,64,21,54,99,70,0.4337539288171661
607,0,"qmtecsmemxf3uf1l",8,"2024-06-07T14:35:30Z","lucky",0,2,4,4,0,4,0,0,2,4,0,4,4,4,0,0,4,3,0,4,4,3,4,4,2,1,3,NA,"Gymnasialniveau",NA,"Nur Kopf","beide sind gleich wahrscheinlich",1,1,0,1,0,1,1,0,1,0,1,0,0,0,1,0,1,1,0,1,20,"male","Fach- oder Hochschulreife (Abitur)","Auszubildende/r",11,2,2,"Ja",NA,1536.85,58963,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,52,69,41,30,86,36,6,52,98,78,90,1,84,50,67,21,65,58,65,22,0.440516340375923
608,0,"n0un03xgdxp2rvh0",8,"2024-06-07T14:37:06Z","lucky",2,3,3,2,1,4,2,2,1,0,2,2,4,4,3,3,3,1,0,4,2,0,3,3,2,3,2,3,"Nein","Nein",NA,"beide sind gleich wahrscheinlich",1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,1,63,"female","Mittlere Reife","Berufstätig",8,1.833333333333333,3,"Ja",NA,3672.9,202891,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,2,30,91,72,66,98,10,86,53,68,82,46,61,78,27,33,9,83,92,99,0.4779274311990748
